x,y,z,sample,pop,super_pop,gender,color
-1.2953215033153782,-2.2238002495707945,-0.5271484174408946,HG00189,FIN,EUR,male,#1F51FF
-2.1732863898448045,-1.8893822508488671,-0.039182084901544,HG00190,FIN,EUR,male,#1F51FF
-1.8574891269360991,-2.474252853980038,-0.4846147800807699,HG00231,GBR,EUR,female,#1F51FF
-1.7766484737732529,-2.361359171244953,-1.3636659157146758,HG00232,GBR,EUR,female,#1F51FF
-1.8151768861487376,-2.516793310390987,-0.4611526719113565,HG00233,GBR,EUR,female,#1F51FF
-2.3264316440912745,-2.612532415642409,-0.9876695073598069,HG00234,GBR,EUR,male,#1F51FF
-2.0992751003232915,-1.7009579014760436,-1.4457891005337402,HG00235,GBR,EUR,female,#1F51FF
-2.3209809433151247,-2.5076583196149183,-1.5853196030102057,HG00236,GBR,EUR,female,#1F51FF
-1.894353132404181,-2.1695497089507048,-0.8443093413105893,HG00237,GBR,EUR,female,#1F51FF
-2.032313701007204,-2.3480672616115914,-0.275027156286956,HG00238,GBR,EUR,female,#1F51FF
-1.8646421639199828,-2.333950399137189,-0.7434242106199851,HG00239,GBR,EUR,female,#1F51FF
-1.4884594431137024,-2.1522590074012,-0.8693039870699512,HG00240,GBR,EUR,female,#1F51FF
-1.5969877334367848,-2.3424040308322738,-0.7279164785685703,HG00242,GBR,EUR,male,#1F51FF
-1.7734684451059437,-2.871340158070514,-1.211235261237956,HG00243,GBR,EUR,male,#1F51FF
-1.7607499581595742,-2.605349570513656,-0.7339377472991526,HG00244,GBR,EUR,male,#1F51FF
-2.1644831159057807,-2.057705238632965,-0.689104275631582,HG00245,GBR,EUR,female,#1F51FF
-1.8905423973162443,-1.5699497180769575,-0.4994674701428792,HG00246,GBR,EUR,male,#1F51FF
-1.3355947037965694,-2.5493947460115742,-0.7709607565886085,HG00250,GBR,EUR,female,#1F51FF
-2.3071285622208104,-2.216881528953044,-0.9820674879197075,HG00251,GBR,EUR,male,#1F51FF
-2.0307634390532936,-2.344094629550191,-1.1416384265436574,HG00252,GBR,EUR,male,#1F51FF
-2.587625424260884,-2.173718964969603,-0.038150173438679,HG00253,GBR,EUR,female,#1F51FF
-1.5930843263957244,-2.4099588156786944,-0.3360229130630325,HG00254,GBR,EUR,female,#1F51FF
-1.818083617573211,-2.9136676057505904,-0.785924064774208,HG00255,GBR,EUR,female,#1F51FF
-1.9269480998713444,-1.6339987728997352,-0.4724635456892654,HG00256,GBR,EUR,male,#1F51FF
-2.2865207083583536,-2.037992559995825,-0.9764768681101038,HG00257,GBR,EUR,female,#1F51FF
-2.3728211147347875,-2.2028060652994284,-0.4567543656447069,HG00258,GBR,EUR,female,#1F51FF
-1.7859457307581512,-2.356190048749488,-1.0517164986769607,HG00259,GBR,EUR,female,#1F51FF
-1.6069898147675654,-2.4383930999187484,-0.8714470450787413,HG00260,GBR,EUR,male,#1F51FF
-1.623068077164589,-2.3427619429102,-0.4989631028974431,HG00261,GBR,EUR,female,#1F51FF
-2.162061648786078,-2.537552450753322,-0.8423045559823041,HG00262,GBR,EUR,female,#1F51FF
-2.109098589703063,-2.4060441507823547,-1.0318771860570597,HG00263,GBR,EUR,female,#1F51FF
-1.900588320790271,-2.150483667805545,-0.5244671039803841,HG00264,GBR,EUR,male,#1F51FF
-2.1230794117105223,-2.643623778446432,-0.3997838053928002,HG00265,GBR,EUR,male,#1F51FF
-1.806035234335852,-1.8552881811080617,-0.1576941558338301,HG00266,FIN,EUR,female,#1F51FF
-1.8812242609374128,-1.8653066221911647,-1.0469311697228727,HG00267,FIN,EUR,male,#1F51FF
-2.2177968090671327,-2.2101366657605963,-0.90928063852343,HG00268,FIN,EUR,female,#1F51FF
-1.6587726529221254,-1.5785445385799153,-0.5764641675913157,HG00269,FIN,EUR,female,#1F51FF
-2.3022311136481024,-2.0123068851046675,-0.5118914021614414,HG00271,FIN,EUR,male,#1F51FF
-2.1275820425493484,-1.487368877160123,-0.1589326807233061,HG00272,FIN,EUR,female,#1F51FF
-1.8285467456052933,-1.9095712053493417,-0.4622277986524703,HG00273,FIN,EUR,male,#1F51FF
-2.14790184350686,-2.3166044680145874,-0.7051961820841125,HG00274,FIN,EUR,female,#1F51FF
-2.013677272978444,-1.5807358523322674,-0.4924167792554081,HG00275,FIN,EUR,female,#1F51FF
-2.1289160978754,-2.472304417642633,-0.2483075028433975,HG00276,FIN,EUR,female,#1F51FF
-2.296425734951528,-2.3933148001736537,-0.5426832656554372,HG00277,FIN,EUR,male,#1F51FF
-1.8026792616508167,-1.7187777031979872,-0.920724299751142,HG00278,FIN,EUR,male,#1F51FF
-1.6741589980110645,-2.2699322340687123,-0.876812365450507,HG00280,FIN,EUR,male,#1F51FF
-1.9745805642020533,-2.2678423122641487,-0.2302273434611177,HG00281,FIN,EUR,female,#1F51FF
-2.154189699624707,-2.062969535802513,-0.7434458513231974,HG00282,FIN,EUR,female,#1F51FF
-2.0217244675345705,-1.3244424825208423,-0.777599138458097,HG00284,FIN,EUR,male,#1F51FF
-2.3417354885697974,-2.1774796058963184,-0.765610638619082,HG00285,FIN,EUR,female,#1F51FF
-1.74677004529305,-1.473503774572061,-0.8108550376114646,HG00288,FIN,EUR,female,#1F51FF
-2.235392883893112,-1.9439127619262209,-1.1306823615349824,HG00290,FIN,EUR,male,#1F51FF
-1.9452106284322928,-1.8700438934033703,-1.1118436222144803,HG00304,FIN,EUR,female,#1F51FF
-2.076981058196261,-2.0018641444429286,-0.8501587537036023,HG00306,FIN,EUR,female,#1F51FF
-2.541767869305886,-1.3986941404336224,-0.8251813533592638,HG00308,FIN,EUR,male,#1F51FF
-2.1240543996499963,-2.0400145289383564,-1.415917515592389,HG00309,FIN,EUR,female,#1F51FF
-1.9903537361852863,-2.3842942861079126,-0.6197793810070197,HG00310,FIN,EUR,male,#1F51FF
-1.7873874151368283,-1.975904745931507,-0.1967097150811597,HG00311,FIN,EUR,male,#1F51FF
-2.589997826254149,-2.058937862640687,-0.6954424619589561,HG00313,FIN,EUR,female,#1F51FF
-2.2980606640920485,-1.042260884206485,-0.8001669917203769,HG00315,FIN,EUR,female,#1F51FF
-1.8179811178955407,-2.009298211445354,-0.2154861252164703,HG00318,FIN,EUR,female,#1F51FF
-1.8402590000689687,-1.5583962092375825,-0.886969234620872,HG00319,FIN,EUR,female,#1F51FF
-1.6328765201758564,-1.9923354818102763,-1.5359620778958087,HG00320,FIN,EUR,female,#1F51FF
-1.771742410955749,-2.600089853158384,-1.0246040230074027,HG00321,FIN,EUR,male,#1F51FF
-1.567605077471439,-1.8161659684609257,-0.5266073321343118,HG00323,FIN,EUR,female,#1F51FF
-1.579673517573004,-1.7428870451324152,-0.896228389775535,HG00324,FIN,EUR,female,#1F51FF
-1.9442591006040435,-1.8224120590495816,-0.609292640026482,HG00325,FIN,EUR,male,#1F51FF
-1.839110252134288,-2.5614017728078453,-0.5431233718640018,HG00326,FIN,EUR,female,#1F51FF
-1.8736324864725729,-1.6284061538558423,-0.4384081414064599,HG00327,FIN,EUR,female,#1F51FF
-2.2130856514855,-1.9332669348445373,-1.1017316907478516,HG00328,FIN,EUR,female,#1F51FF
-2.591943157927832,-2.711395577294954,-1.0620779852131974,HG00329,FIN,EUR,male,#1F51FF
-2.045881719068072,-1.643329984309,-0.487308096320467,HG00330,FIN,EUR,female,#1F51FF
-2.377552460112614,-2.057541380020848,-0.769023487303777,HG00331,FIN,EUR,female,#1F51FF
-2.0129958802352617,-2.1077548913145434,-0.5129609957372134,HG00332,FIN,EUR,female,#1F51FF
-1.4881978664613176,-2.38573156015712,-0.653487031034774,HG00334,FIN,EUR,female,#1F51FF
-2.078476325828535,-2.2792356418774324,-0.466364919567809,HG00335,FIN,EUR,male,#1F51FF
-1.7472213196460726,-1.4839845936032252,-0.4425318554736724,HG00336,FIN,EUR,male,#1F51FF
-1.4397595433803756,-2.0924362091168267,-0.9027654713051466,HG00337,FIN,EUR,female,#1F51FF
-2.1989355676047686,-2.0106671882696,-0.0228601742511725,HG00338,FIN,EUR,male,#1F51FF
-1.966069615767296,-2.053505085012471,-0.4103707058337273,HG00339,FIN,EUR,female,#1F51FF
-2.1919623956112,-2.110428186584664,-0.2538425852973121,HG00341,FIN,EUR,male,#1F51FF
-2.141413380952722,-1.9250135468990173,-0.8634949906774445,HG00342,FIN,EUR,male,#1F51FF
-2.3361972238754123,-1.9539833404694733,-1.1368165026517036,HG00343,FIN,EUR,female,#1F51FF
-1.9354985547135688,-1.6729057289421765,-0.4992493933651039,HG00344,FIN,EUR,female,#1F51FF
-2.2250569750631857,-1.8289745316926465,0.3995800637556532,HG00345,FIN,EUR,male,#1F51FF
-1.9595596716761896,-2.619133756355327,-1.1015574464457356,HG00346,FIN,EUR,female,#1F51FF
-2.296702603856325,-1.5333495110732362,-0.1222435931983175,HG00349,FIN,EUR,female,#1F51FF
-2.191249717719004,-2.4330678526203977,-1.0188236042852237,HG00350,FIN,EUR,female,#1F51FF
-2.3182825865659207,-2.152256153448793,-1.4288738128390746,HG00351,FIN,EUR,male,#1F51FF
-1.3504873658740262,-2.477593738081788,-0.7445270550532589,HG00353,FIN,EUR,female,#1F51FF
-1.5889860600225818,-1.480696223112124,-0.249371368724199,HG00355,FIN,EUR,female,#1F51FF
-2.0170131163449416,-1.9199040598343544,-1.2087200346879905,HG00356,FIN,EUR,female,#1F51FF
-1.6884294806242972,-2.104352676002234,-0.6735574404275542,HG00357,FIN,EUR,female,#1F51FF
-2.0420398653274208,-1.878616920027351,-0.7612614833322406,HG00358,FIN,EUR,male,#1F51FF
-2.2519411401004565,-2.2339794670763147,-1.4335000035042835,HG00360,FIN,EUR,male,#1F51FF
-1.930407716217628,-1.8484321344867425,-0.4088484367022864,HG00361,FIN,EUR,female,#1F51FF
-1.56988917588372,-1.5409198640365809,-0.3434822570950905,HG00362,FIN,EUR,female,#1F51FF
-2.43641237708278,-2.1536298728392165,-1.5835127089329972,HG00364,FIN,EUR,female,#1F51FF
-2.131359100391839,-2.2427605279993745,-0.9112368021671756,HG00365,FIN,EUR,female,#1F51FF
-2.049199883527941,-2.443955947247868,-0.8563571946895858,HG00366,FIN,EUR,male,#1F51FF
-1.640990038341926,-2.7660391200655847,-1.2557352841728582,HG00367,FIN,EUR,female,#1F51FF
-2.15276388864801,-2.301510781618056,-0.3935822855924363,HG00368,FIN,EUR,female,#1F51FF
-1.7238183774806426,-1.91678910039474,-1.1714678822446514,HG00369,FIN,EUR,male,#1F51FF
-2.260833128652912,-2.195331107093065,-1.178318315098127,HG00371,FIN,EUR,male,#1F51FF
-2.054782789554885,-2.209127795346428,-0.918263572426076,HG00372,FIN,EUR,male,#1F51FF
-2.2076753745703144,-1.895776927164628,-0.3596035779754726,HG00373,FIN,EUR,female,#1F51FF
-2.2647495705570035,-2.7899796870926563,-0.2148468254666279,HG00375,FIN,EUR,male,#1F51FF
-2.200525636527391,-2.5773812770591413,-1.2800538694908414,HG00376,FIN,EUR,female,#1F51FF
-2.571053488864661,-2.2202045085017525,-0.2957734064206594,HG00378,FIN,EUR,female,#1F51FF
-1.7054286388835938,-2.33247251718809,-0.4428440721172397,HG00379,FIN,EUR,female,#1F51FF
-1.7868363611661284,-2.160172078164447,-0.9828828386244304,HG00380,FIN,EUR,female,#1F51FF
-2.140688257848374,-1.84145513433359,-0.1709606694223217,HG00381,FIN,EUR,female,#1F51FF
-1.7128925287617165,-1.6109006773022885,-0.2115582265996461,HG00382,FIN,EUR,male,#1F51FF
-2.0616289284694016,-1.923105026534548,-1.1271522811863406,HG00383,FIN,EUR,female,#1F51FF
-1.9993198299692936,-1.9557784090029968,-0.7568885556598333,HG00384,FIN,EUR,female,#1F51FF
-1.3492791841830312,3.4729603456562206,-1.1086011204359163,HG00403,CHS,EAS,male,#40E0D0
-1.038094370051613,2.9785649797483504,-1.2863783725353186,HG00404,CHS,EAS,female,#40E0D0
-1.021039971742141,2.944265151116848,-0.0112840979181966,HG00406,CHS,EAS,male,#40E0D0
-1.421940571734096,2.835157063847661,0.2372133504170492,HG00407,CHS,EAS,female,#40E0D0
-1.7615391731640997,3.7060770147664193,-0.648309361078457,HG00409,CHS,EAS,male,#40E0D0
-1.7831163379494377,3.117921587018135,-0.0507074792484047,HG00410,CHS,EAS,female,#40E0D0
-0.9473731967596164,3.0386556445655275,-0.7480947130349909,HG00419,CHS,EAS,female,#40E0D0
-0.9488926696935508,2.8710579124801217,-1.196988238637963,HG00421,CHS,EAS,male,#40E0D0
-1.4911095573039996,3.21023102096416,-0.1593073546316617,HG00422,CHS,EAS,female,#40E0D0
-1.4302782573960635,3.05121633068997,-0.9436441096412744,HG00428,CHS,EAS,female,#40E0D0
-0.5225799693210477,2.792282499924737,-1.1989208132399016,HG00436,CHS,EAS,male,#40E0D0
-1.5871386924779316,3.2995162637972424,-0.8756250917215823,HG00437,CHS,EAS,female,#40E0D0
-0.6069634038155095,3.14849452030525,-0.37380048572166,HG00442,CHS,EAS,male,#40E0D0
-1.1263064501785398,2.8628510690176245,-0.8561646583392314,HG00443,CHS,EAS,female,#40E0D0
-1.4974928938020684,2.533073309803095,-0.7520646695628758,HG00445,CHS,EAS,male,#40E0D0
-1.2034357928444126,2.9445277792511804,-0.221553771351258,HG00446,CHS,EAS,female,#40E0D0
-0.8991118383765472,2.7952232234760657,-0.2698358151500483,HG00448,CHS,EAS,male,#40E0D0
-0.6961464501163721,2.7285807200551853,-0.6363852408722794,HG00449,CHS,EAS,female,#40E0D0
-1.6609270528675657,2.871131369893177,-0.4018245175385467,HG00451,CHS,EAS,male,#40E0D0
-1.3869700555908016,3.274188230902604,-0.5115210753006816,HG00452,CHS,EAS,female,#40E0D0
-1.1917040275465904,3.5020708271637635,-0.6946452403875506,HG00457,CHS,EAS,male,#40E0D0
-0.682748583664145,2.724386892920163,-0.8325618428375087,HG00458,CHS,EAS,female,#40E0D0
-0.7073422642993115,3.181592105898192,-1.0029779460983048,HG00463,CHS,EAS,male,#40E0D0
-1.556564124030527,3.1463365129870224,0.0167475318339192,HG00464,CHS,EAS,female,#40E0D0
-1.1025533954690845,2.7075893809290354,0.4410694566456232,HG00472,CHS,EAS,male,#40E0D0
-1.2441499271021164,2.482196983447148,-0.8611884436409422,HG00473,CHS,EAS,female,#40E0D0
-1.1265208327201408,3.3991759122598992,-0.6253043593442711,HG00475,CHS,EAS,male,#40E0D0
-1.023682652956401,3.3157572370575403,-0.1744058089365789,HG00476,CHS,EAS,female,#40E0D0
-0.92926241048423,3.362727519736852,-0.4604351007363246,HG00478,CHS,EAS,male,#40E0D0
-1.47457695167728,2.831913109024507,-0.7333909039006995,HG00479,CHS,EAS,female,#40E0D0
-1.450007067591821,3.11923301843712,-0.7694132900543313,HG00500,CHS,EAS,male,#40E0D0
-1.471584185643311,2.8035384837959825,-0.7925586769498296,HG00513,CHS,EAS,female,#40E0D0
-1.423914904950979,2.8375541569068328,-0.1686628865321416,HG00524,CHS,EAS,male,#40E0D0
-1.3768650583567608,2.874142504843582,-0.9741206557882636,HG00525,CHS,EAS,female,#40E0D0
-1.3535900172529909,3.0603462797368315,-0.5461777109370392,HG00530,CHS,EAS,male,#40E0D0
-0.9713342290303923,3.249491821088428,-0.8711972328487957,HG00531,CHS,EAS,female,#40E0D0
-1.169144500024375,2.6295794333099414,-0.6240396892548397,HG00533,CHS,EAS,male,#40E0D0
-1.0817567708009437,3.473032215095031,-0.7791281967903161,HG00534,CHS,EAS,female,#40E0D0
-1.4059205651115043,2.6478497754219443,-0.1346310442555804,HG00536,CHS,EAS,male,#40E0D0
-1.328889946471424,3.00318736175946,-0.323919346612327,HG00537,CHS,EAS,female,#40E0D0
-0.8033952192815402,3.3381974116617044,-0.384890278179436,HG00542,CHS,EAS,male,#40E0D0
-1.2285884613713696,2.850145835826134,-0.5777919251858129,HG00543,CHS,EAS,female,#40E0D0
-1.5948986948346615,-1.1978688692629864,0.0171418136726473,HG00551,PUR,AMR,female,#CC7722
-0.883152554435964,-1.2389158531621691,0.3867321686322262,HG00553,PUR,AMR,male,#CC7722
-1.2098410406120188,-0.8114869897572551,1.165956098679599,HG00554,PUR,AMR,female,#CC7722
-0.7329912443548273,3.254001548847328,-0.4992511033077276,HG00556,CHS,EAS,male,#40E0D0
-1.5400507758468225,3.3157772638722465,-1.0079062633303109,HG00557,CHS,EAS,female,#40E0D0
-1.3975292422595087,3.142408498108993,-0.8223722364401924,HG00559,CHS,EAS,male,#40E0D0
-1.6220902553409264,3.69138953217693,-0.5550236665072531,HG00560,CHS,EAS,female,#40E0D0
-0.598087306967333,2.623270071364764,-0.2871207083789466,HG00565,CHS,EAS,male,#40E0D0
-1.600039895318374,3.127729062542483,-0.4633339741974714,HG00566,CHS,EAS,female,#40E0D0
-1.4147264823024943,2.5981163688014632,0.3188806145088885,HG00580,CHS,EAS,male,#40E0D0
-0.9807143143890814,2.433103299510627,-0.1791414643460138,HG00581,CHS,EAS,female,#40E0D0
-1.430876246298164,2.809568438644117,-0.2889561704425457,HG00583,CHS,EAS,male,#40E0D0
-0.8320036901199461,2.9813521934462512,-1.0054579542127475,HG00584,CHS,EAS,female,#40E0D0
-1.0859949940568476,2.937492550098778,-0.6305367841353523,HG00589,CHS,EAS,male,#40E0D0
-1.1496107156224056,3.0381123081257666,0.0052742960403161,HG00590,CHS,EAS,female,#40E0D0
-1.2486433287353378,2.4720736435045296,-1.100422982718569,HG00592,CHS,EAS,male,#40E0D0
-0.868802731432415,3.162609692882452,-0.532213035899794,HG00593,CHS,EAS,female,#40E0D0
-1.3834340842568298,3.451629389414134,-1.050293781799687,HG00595,CHS,EAS,male,#40E0D0
-1.241188463578901,2.835169907758857,0.138517149247337,HG00596,CHS,EAS,female,#40E0D0
-1.366624742720528,3.038296559365936,-0.9107770633096977,HG00598,CHS,EAS,male,#40E0D0
-1.2093717108279105,3.049856013694669,-0.4182101122022248,HG00599,CHS,EAS,female,#40E0D0
-1.155511837367289,2.4223390655386945,-0.078985236677347,HG00607,CHS,EAS,male,#40E0D0
-1.6719914153908393,2.8537420461870475,-0.1648140289596299,HG00608,CHS,EAS,female,#40E0D0
-1.5507751560962972,3.0781892948539378,-0.1884028933374022,HG00610,CHS,EAS,male,#40E0D0
-1.5616226559292057,2.7595826185645844,0.1468986936386948,HG00611,CHS,EAS,female,#40E0D0
-1.185823098157015,3.266854395217655,-0.4647035772815583,HG00613,CHS,EAS,male,#40E0D0
-1.8305859647217928,3.161321967482844,-1.019707289894164,HG00614,CHS,EAS,female,#40E0D0
-1.5419039661855485,2.2588766940479923,0.597349977043695,HG00619,CHS,EAS,male,#40E0D0
-1.0367685380876783,3.246728966887646,-0.6717008376180275,HG00620,CHS,EAS,female,#40E0D0
-1.4993921720001109,3.180670222405405,-0.4771180115418962,HG00622,CHS,EAS,male,#40E0D0
-1.474112004824325,3.0839551373685947,-0.4495894326232184,HG00623,CHS,EAS,female,#40E0D0
-0.7993237356160864,3.24648491435679,-0.614438656399486,HG00625,CHS,EAS,male,#40E0D0
-1.5384564694234324,3.181486037545542,0.1709297206931878,HG00626,CHS,EAS,female,#40E0D0
-1.5041472800962088,2.987874690767567,-0.6615357294007259,HG00628,CHS,EAS,male,#40E0D0
-1.1681824176739777,3.334398953779081,-0.4337771931728095,HG00629,CHS,EAS,female,#40E0D0
-1.1730866716460522,3.0562386201355425,-0.1522044597863685,HG00631,CHS,EAS,male,#40E0D0
-1.435244564680409,3.2146810144111857,-0.9568151811172744,HG00632,CHS,EAS,female,#40E0D0
-0.9365142607857896,2.554665470050164,-0.4170554636286178,HG00634,CHS,EAS,male,#40E0D0
-1.3441168722467558,-0.9610463352301312,0.4678505755730801,HG00637,PUR,AMR,male,#CC7722
-1.435843599500204,-1.239821003384775,-0.0352757042698265,HG00638,PUR,AMR,female,#CC7722
-1.405614659257182,-0.8661026238535915,-0.1122489512929457,HG00640,PUR,AMR,male,#CC7722
-1.885337621983036,-1.4985722152061145,0.1908837861113264,HG00641,PUR,AMR,female,#CC7722
-1.1943722435224429,3.2339040376921084,-0.5115886917712205,HG00650,CHS,EAS,male,#40E0D0
-1.5777469979312035,3.4442817922179314,-0.8078726557906692,HG00651,CHS,EAS,female,#40E0D0
-1.3411235435755935,3.383277564130446,-0.1197415458123039,HG00653,CHS,EAS,male,#40E0D0
-1.7815854005154874,2.813067667856481,-0.6512664006052347,HG00654,CHS,EAS,female,#40E0D0
-1.340982889662662,2.894112539508333,-0.912085346532456,HG00656,CHS,EAS,male,#40E0D0
-1.6872985848166506,3.297839884678205,-0.6155427227382744,HG00657,CHS,EAS,female,#40E0D0
-1.0713375468503186,3.0654763439458192,-0.6479101284748753,HG00662,CHS,EAS,male,#40E0D0
