-2.076746093657518610e+00,-2.650802165039622516e+00,-8.955669100573369068e-01
-1.616214238450448093e+00,-2.293477807446660410e+00,-6.949529399131780805e-01
-2.155875289342215950e+00,-1.658252690383029027e+00,-1.248941829627461919e+00
-2.004961925082858976e+00,-2.447688344020353401e+00,-1.169308390485421345e+00
-1.870293239337712077e+00,-2.183240468696809877e+00,-1.624986119536640183e+00
-2.205056109654455643e+00,-2.401824132801118949e+00,-8.355225454100552174e-01
-1.769377315908708059e+00,-2.414585731327294038e+00,-2.689356520070609324e-01
-1.346122121451339693e+00,-2.751021784666959569e+00,-3.220151190904291805e-01
-2.174355720120040303e+00,-2.849199577963558827e+00,-8.412652291354907330e-01
-1.810081633236843457e+00,-1.875368459989325887e+00,-9.502678435759825959e-01
-1.472559787703066281e+00,-2.753595851045878895e+00,-1.032735698764259968e+00
-1.433581836868083048e+00,-1.637683519733630577e+00,-4.580732990867640297e-01
-1.831764696008504556e+00,-1.732456149313145177e+00,-1.089485358476845134e+00
-1.412165087385899298e+00,-2.061260964456010480e+00,-1.810013854148919410e-01
-2.318531938396704462e+00,-2.358117211819045878e+00,-1.395182294807297385e+00
-1.074832527172449703e+00,-2.468184772616609735e+00,-9.906217375687962345e-01
-2.368360124191580596e+00,-2.058898396023989719e+00,-5.522139084445136792e-01
-1.842774151294164442e+00,-2.669154454007856003e+00,-4.067636489441626702e-01
-2.102988139519975874e+00,-2.188666503533533980e+00,-1.091396820571782778e+00
-1.802891920817873084e+00,-2.478609747485752024e+00,-1.457562859347582895e+00
-1.529359704233632655e+00,-1.852758889120941443e+00,-1.129221283773934825e+00
-2.194237602798965625e+00,-2.514650106895766957e+00,-8.233919673483607315e-01
-1.795372272974200989e+00,-2.330430001424535824e+00,-1.676371088670444154e+00
-2.111947222546370462e+00,-2.576680075140681758e+00,-1.070509228625307729e+00
-1.384986346473958019e+00,-2.394392048756284197e+00,-3.214384570770525418e-01
-2.242375316198771174e+00,-2.447877636204916385e+00,-8.596098596098791234e-01
-1.887056129835095852e+00,-1.794256691734982256e+00,-4.898828134275596824e-01
-2.136840196482269860e+00,-1.356569140649741767e+00,-1.247859408599314879e+00
-1.676449003694585382e+00,-2.560340480857942413e+00,-1.680987839734990885e+00
-1.921704625843746017e+00,-2.905974381667567386e+00,-5.065261002782412980e-01
-2.318506857107480723e+00,-1.943729166205479642e+00,-1.503534070803709266e+00
-2.151046377913910845e+00,-1.748793012908108180e+00,-8.286924185684392263e-01
-1.907652241871077292e+00,-2.457485214626622394e+00,-4.121963913985692840e-01
-2.598337480011653877e+00,-2.002857162567723837e+00,4.010026811380321687e-01
-1.877822237895111046e+00,-2.931723562497694502e+00,-1.527538048477696142e+00
-2.231555497633147755e+00,-2.698217288203602404e+00,-6.090219671193064510e-01
-2.024319870399689414e+00,-2.148450107329805014e+00,-1.216263431904864856e-01
-2.237342656658768636e+00,-2.210603434321783745e+00,-1.212579951699394032e+00
-2.341601690414998327e+00,-2.140660841844426621e+00,-3.586901865373994802e-01
-2.225968917724479024e+00,-1.719475770510655810e+00,-3.923281479185951048e-01
-2.552489809703110346e+00,-1.646952962154945022e+00,-6.497727864805441511e-01
-1.251831425596480196e+00,-2.389531690935434494e+00,-5.655062947179216870e-01
-2.227013024499287841e+00,-1.953258019825182101e+00,-3.138450446570148489e-01
-1.897340187282913648e+00,-2.610361508832575339e+00,-5.218117386574016026e-01
-1.791158761565073698e+00,-2.382859703846381016e+00,-1.487098231234386336e+00
-1.874584859858641428e+00,-2.575962009015480003e+00,-1.465841678605392939e-01
-2.331599816738622266e+00,-2.730480480510999897e+00,-1.188380925402589439e+00
-2.087312339291095498e+00,-1.723284095644963765e+00,-1.455298342298163794e+00
-2.259484794269360997e+00,-2.538559855269872934e+00,-1.930009892189639586e+00
-2.001655291538642523e+00,-2.325681582934362002e+00,-7.599962501793716685e-01
-2.136784711876260179e+00,-2.489895354890375945e+00,-9.094049314863117406e-02
-1.934398450455414809e+00,-2.469753684012579331e+00,-5.751710936018313847e-01
-1.527381738809095779e+00,-2.157240307880018193e+00,-9.531468073062125956e-01
-1.532373242414295733e+00,-2.331800650389486584e+00,-9.568282219114784271e-01
-1.658045082229786971e+00,-2.913743263967268682e+00,-1.300390597911749158e+00
-1.759932126834698574e+00,-2.694483810712884786e+00,-8.044469454850071699e-01
-2.255910228940467999e+00,-2.166556763872816482e+00,-6.690059920192226173e-01
-1.963225547607814647e+00,-1.644964548795799564e+00,-5.666050563751086067e-01
-1.388980434785866747e+00,-2.611517490642494721e+00,-7.077929351505515276e-01
-2.292213758620765152e+00,-2.233375596030199972e+00,-1.138781478708306372e+00
-2.077568840956775187e+00,-2.358924206249493949e+00,-1.327316877595315248e+00
-2.625883668749191102e+00,-2.227231329535116711e+00,-1.735522242984988417e-01
-1.559102120369333377e+00,-2.452916605066018274e+00,-3.619140723644789781e-01
-1.846194725778438794e+00,-3.040238170123764405e+00,-8.506675397828162843e-01
-1.961607482359433385e+00,-1.620756070590084308e+00,-7.075413213381702704e-01
-2.311771811650532804e+00,-1.976091378170875767e+00,-9.709997930328583271e-01
-2.377011082719721280e+00,-2.199439054335242449e+00,-6.135486317271795498e-01
-1.794363722383630844e+00,-2.448028636946146808e+00,-1.110861687143058107e+00
-1.541418212907536667e+00,-2.553389762473184721e+00,-9.783677933496210954e-01
-1.633657686120641994e+00,-2.439407939868948993e+00,-7.232572731565122259e-01
-2.179383548375286139e+00,-2.758661273882753395e+00,-9.778625757301820931e-01
-2.109604094673641850e+00,-2.500938377764450493e+00,-1.190762566486333940e+00
-1.954811936769372371e+00,-2.229840515803968692e+00,-4.413455160702700608e-01
-2.125650440615787229e+00,-2.763146314823105687e+00,-3.395488008399251689e-01
-1.782706764170198799e+00,-2.029975568100330197e+00,-2.180206992421143131e-01
-1.985077717344607695e+00,-1.890237022542171408e+00,-1.013095826320975723e+00
-2.265007592548282656e+00,-2.249069829921307218e+00,-1.184674142928516583e+00
-1.661713027985594282e+00,-1.711907705476378050e+00,-4.893707833294464460e-01
-2.375220080976307990e+00,-2.195705097894548707e+00,-4.532684378258619029e-01
-2.150227817777369932e+00,-1.526397663901752244e+00,-2.530608605342921785e-02
-1.905146248437587841e+00,-1.885161932654369155e+00,-4.597982846131962731e-01
-2.097794601095257061e+00,-2.451219610305205521e+00,-7.843696687206906937e-01
-2.010509291595997006e+00,-1.533291383490706705e+00,-5.672386161833932183e-01
-2.153131647735438747e+00,-2.591800092323439220e+00,-3.229198917597397300e-01
-2.330415943719999827e+00,-2.398352293846611527e+00,-6.786482826115084466e-01
-1.918451940008965462e+00,-1.727111509471652262e+00,-6.286934610419010472e-01
-1.662951802076753971e+00,-2.426727747577767325e+00,-1.022301618839787540e+00
-1.967507280747852638e+00,-2.407935466994439277e+00,-2.822289044593676022e-01
-2.260900473352863038e+00,-2.145739070786121250e+00,-5.253640406040752664e-01
-2.039265246663096498e+00,-1.336531997602673272e+00,-8.200041649169997893e-01
-2.269603265880877796e+00,-2.139764703422043723e+00,-8.869979596776962349e-01
-1.692978557764738490e+00,-1.527566004250188181e+00,-8.269637790195706328e-01
-2.248044947226790047e+00,-1.872184741612639813e+00,-1.102699426326733567e+00
-1.916418328850951758e+00,-1.955182718882406023e+00,-1.157188374383490537e+00
-2.101488017926333107e+00,-2.111410666166519068e+00,-8.490365296614077462e-01
-2.619245279885198396e+00,-1.326107627914203002e+00,-7.355385734494569450e-01
-2.143037557943607396e+00,-1.960244938645357538e+00,-1.567912142494646277e+00
-2.045108637254668960e+00,-2.470518448898231245e+00,-5.100283406261663099e-01
-1.779289243187435421e+00,-1.990102127105182861e+00,-1.540371422677638824e-01
-2.587433063286779245e+00,-2.115595070620940987e+00,-6.617060694267539178e-01
-2.285156132891829284e+00,-9.718643732949411307e-01,-9.843286608300383378e-01
-1.861308130439507380e+00,-2.147497009192149253e+00,-1.095522937025275589e-01
-1.830220159399619906e+00,-1.557121525617694235e+00,-9.875960083278938484e-01
-1.559570514870511015e+00,-1.935453140869729083e+00,-1.768148616294124453e+00
-1.824002645648344245e+00,-2.595034135207207715e+00,-1.033415105655654420e+00
-1.594006077782131658e+00,-1.802230910863870106e+00,-4.550927084436200420e-01
-1.596496461233416486e+00,-1.861016326434804968e+00,-8.627338819068791631e-01
-1.881882298560676015e+00,-1.972184467926204166e+00,-5.617278453866311194e-01
-1.952356050627908068e+00,-2.566280202721371584e+00,-5.336032231247560542e-01
-1.879745988932752132e+00,-1.565586195829299365e+00,-2.378645796417647174e-01
-2.216285692834479626e+00,-1.971140545925478049e+00,-1.433478981232079841e+00
-2.645246840088369300e+00,-2.813153251597747317e+00,-1.267135159538306022e+00
-2.187633335185954930e+00,-1.679911177163270652e+00,-4.947083111970926317e-01
-2.418818448341869320e+00,-2.046267875095095334e+00,-8.349085526138720903e-01
-2.007675892562892361e+00,-2.139856780622136689e+00,-5.878894117209271242e-01
-1.566562063681265160e+00,-2.345503389203804634e+00,-4.734394099457684968e-01
-2.070392559215544548e+00,-2.466584982255312752e+00,-6.062408585756596802e-01
-1.768533584966918593e+00,-1.487221640642721665e+00,-5.197225997180273671e-01
-1.457954829912010863e+00,-2.182706916741239400e+00,-9.381791232285873194e-01
-2.285887038675034955e+00,-2.163489130338380306e+00,6.202627171867357986e-02
-1.983835864377229363e+00,-2.193278729802970339e+00,-4.664508254554894373e-01
-2.240147922181606965e+00,-2.005929040622439263e+00,-2.648288360224285709e-01
-2.194326206682624125e+00,-1.970539579458720381e+00,-5.920813425377146055e-01
-2.306962624713484455e+00,-1.805138750932131941e+00,-1.166955872941184413e+00
-2.045745129359751502e+00,-1.628550831453094094e+00,-1.724358518117619365e-01
-2.304100251601585825e+00,-1.816651936744489770e+00,5.228536423989706972e-01
-1.899281257196343775e+00,-2.639797709939620596e+00,-1.374149050118873339e+00
-2.445378939085609993e+00,-1.601231194410785985e+00,-2.140619862305715576e-02
-2.183131813136920840e+00,-2.474913417439152052e+00,-1.149670191409384090e+00
-2.285062939791315362e+00,-2.178126755648284174e+00,-1.581952060737594756e+00
-1.287875432625405381e+00,-2.569686777498930486e+00,-7.520365425430584061e-01
-1.574022812458590881e+00,-1.418785563195673616e+00,-7.138644580414024721e-02
-2.092488748378536823e+00,-1.965415117332448558e+00,-1.179737392693652964e+00
-1.693734138914474885e+00,-2.177076111316208706e+00,-5.436573879258358444e-01
-2.014195678775891007e+00,-1.908330750813412191e+00,-6.961102655655359017e-01
-2.304401237123048229e+00,-2.310564204925285470e+00,-1.721690930211154269e+00
-1.992974297736877620e+00,-1.861027634566051692e+00,-3.716137336156229432e-01
-1.632499686391726046e+00,-1.662756228955310167e+00,-2.439241822714344476e-01
-2.453368350037182122e+00,-2.180504050896618473e+00,-1.770268068161535924e+00
-2.196022880764088470e+00,-2.375644483616152325e+00,-8.327067420764172612e-01
-2.059374749593470000e+00,-2.472806973234122019e+00,-9.644231199790408438e-01
-1.563560657812655297e+00,-2.781325955017037277e+00,-1.371166101924760294e+00
-2.284110771414514574e+00,-2.370567879268993483e+00,-4.535668799294495512e-01
-1.731319846951435926e+00,-1.831142729738081121e+00,-1.146778639929662447e+00
-2.203230140300502793e+00,-2.164304588866074130e+00,-1.469170444780142137e+00
-2.038138260328843820e+00,-2.257778081620016142e+00,-1.043107547048037986e+00
-2.282887050492155456e+00,-1.864104484598601230e+00,-1.696394250981433094e-01
-2.266785768150043623e+00,-3.023196017473823716e+00,-2.968215478644437577e-01
-2.162977069942090047e+00,-2.651166984816134331e+00,-1.534361611839095474e+00
-2.584813352371550188e+00,-2.269296671695496315e+00,-3.231676627076714436e-01
-1.700796697810314839e+00,-2.466709686464730655e+00,-4.248294514827490875e-01
-1.792851829499698013e+00,-2.200081755163844743e+00,-9.552947868267084308e-01
-2.223572332559156095e+00,-1.877219307835704010e+00,-3.726828319813863671e-02
-1.810419114444382194e+00,-1.560704984378751270e+00,4.749373624482641082e-02
-2.094294312842476025e+00,-1.925889810281903536e+00,-1.184896739003365340e+00
-2.026207409625278455e+00,-2.047199916582656876e+00,-7.167966823468160387e-01
-1.334531404887778105e+00,3.633001422610193210e+00,-1.323620469221603591e+00
-1.021821144769347045e+00,3.120157086388244405e+00,-1.525584148246857064e+00
-1.076534312824467321e+00,3.056276243196674791e+00,-6.894315342833562399e-02
-1.534947738281033480e+00,3.008865312159440197e+00,4.632494852814956210e-01
-1.865136490769858879e+00,3.812958543468453421e+00,-6.429483962051962820e-01
-1.830581543413165813e+00,3.167050395704709143e+00,-1.403413518454911003e-02
-9.648361829410169177e-01,3.184228610536827819e+00,-6.387393013496690530e-01
-9.243788401748386230e-01,2.893089222064189059e+00,-1.240619123552431757e+00
-1.648681218971712825e+00,3.429534446474946652e+00,-5.100029694128547023e-03
-1.508887435948817579e+00,3.146870855631379360e+00,-8.820907000531232889e-01
-5.246642468716337104e-01,2.941781689852626780e+00,-9.499618759788853728e-01
-1.580385032786626898e+00,3.259606576808510514e+00,-9.485299528814874481e-01
-5.789592283153075503e-01,3.253909768540974135e+00,-2.463091788909304858e-01
-1.185394749178364293e+00,2.983347918020196055e+00,-9.575295163636223794e-01
-1.509907013606578641e+00,2.605010888242303757e+00,-8.188493614901783957e-01
-1.238053818007660123e+00,3.180299741911610134e+00,-2.863162687544034135e-01
-8.959046538321941977e-01,2.771792035297008905e+00,2.191250155623966633e-02
-6.457977253122145767e-01,2.860085839322702661e+00,-8.597388993878281038e-01
-1.677485032056113656e+00,2.759487889590491960e+00,-5.926804980678530566e-01
-1.439995459160677838e+00,3.436665958676727417e+00,-6.557224037563641472e-01
-1.202134114968006262e+00,3.658305641396262242e+00,-6.252186432437140118e-01
-6.185166425039603233e-01,2.922591235760990891e+00,-6.980868901969216056e-01
-6.976616137665549999e-01,3.286986351250881455e+00,-1.071072906611682196e+00
-1.592694584617260434e+00,3.255330411122739243e+00,-1.473500374300849326e-02
-1.194999934714504164e+00,2.837348028149236256e+00,4.519699363900314126e-01
-1.200085639780837266e+00,2.537232698855239388e+00,-8.784421514723776969e-01
-1.202952449249714340e+00,3.635441441167240662e+00,-5.122049887035510229e-01
-1.111235400603235002e+00,3.457243402322961678e+00,-2.147910187980386076e-01
-9.387237409816413525e-01,3.573764223534133588e+00,-3.320157890215754692e-01
-1.477617745979942443e+00,2.953215498982181053e+00,-9.664980569383119224e-01
-1.489905420295992267e+00,3.264168569262151820e+00,-6.947005566916703012e-01
-1.464533734092072326e+00,2.847604964126884575e+00,-8.599901880276128452e-01
-1.390933875152846610e+00,2.847921622623653892e+00,-1.174360867448801839e-02
-1.352825769778355225e+00,2.997313981120860227e+00,-9.611620697689452486e-01
-1.410579938905079489e+00,3.304995164657025253e+00,-5.576728847613063866e-01
-9.993998070610697892e-01,3.430629300294685269e+00,-9.818618845224501568e-01
-1.174951640878188597e+00,2.662263246781332082e+00,-6.576587093171435416e-01
-1.006674117475421015e+00,3.530024892397112701e+00,-9.589186474975259777e-01
-1.442618854619500235e+00,2.733292417093093007e+00,-2.936607722173446566e-01
-1.434819937007465684e+00,3.022724782923662534e+00,-2.173623418247679628e-01
-8.412356621227471409e-01,3.548947890916372749e+00,-3.510544601799703845e-01
-1.314801767582874259e+00,2.990164969394103700e+00,-6.062964990032133628e-01
-1.649680527273436059e+00,-1.228185204740256609e+00,1.930635356728384044e-01
-7.266368147033963609e-01,-1.261315835071639579e+00,5.994594617859554386e-01
-1.254844972254100632e+00,-8.891807302226953924e-01,1.569403974439359084e+00
-8.498699949981227686e-01,3.454788060882983736e+00,-3.890138501810345151e-01
-1.510176923109599390e+00,3.476933661646487650e+00,-1.192421810479725064e+00
-1.413847292048901361e+00,3.356475736117935593e+00,-8.383627609530911462e-01
-1.723330386292720950e+00,3.972265522648368741e+00,-5.321899685515837364e-01
-6.326853708853836800e-01,2.765198615952173533e+00,3.441801589766977851e-03
-1.692497064005090479e+00,3.231667078895537948e+00,-3.810249522730478344e-01
-1.530006535835146009e+00,2.818687315363436863e+00,7.300913378225525330e-01
-9.150305765660589064e-01,2.502384452543310545e+00,-2.649484962137351740e-01
-1.512461960081943557e+00,3.007733069414915139e+00,-6.235230110945530480e-02
-9.384624849010373415e-01,2.995559343431247523e+00,-1.060888032684172533e+00
-1.152274498509041400e+00,3.127722985356899521e+00,-6.140992246134031607e-01
-1.129978590321800924e+00,3.095226305277682943e+00,-2.082501064188695683e-01
-1.355017311322337159e+00,2.658670453332145467e+00,-1.204146631173842241e+00
-8.429732796257769500e-01,3.319286691388991350e+00,-4.282730054446610701e-01
-1.304492727219016546e+00,3.450544556522132655e+00,-1.194400561117491932e+00
-1.265277948129281738e+00,2.913851157491054611e+00,1.647840315088769658e-01
-1.390842051649153310e+00,3.209101300776058707e+00,-7.818602110694929941e-01
-1.209749645920898509e+00,3.209478917538791443e+00,-3.255325705136686287e-01
-1.185270130209749695e+00,2.515730287291368494e+00,-1.462286936514451720e-02
-1.697250050911461194e+00,2.978412669216441877e+00,6.779310336130747738e-02
-1.575299240173583026e+00,3.202830012847384111e+00,-2.807057972291608361e-01
-1.570423210319874086e+00,2.974794485798541110e+00,2.745280302485127444e-01
-1.193721222083679256e+00,3.365715493642059908e+00,-2.320744086673794393e-01
-1.878598104089185261e+00,3.287417504635889998e+00,-1.091796702514159501e+00
-1.603115915662088664e+00,2.251908322205929291e+00,5.973806447878187154e-01
-1.027330274100224372e+00,3.337887218066971862e+00,-6.449849826616554926e-01
-1.503911629235854086e+00,3.248362835209932964e+00,-5.114058899599555064e-01
-1.539282574333544762e+00,3.146831480854983099e+00,-3.987706804494582369e-01
-8.405290458266789777e-01,3.287838102680663788e+00,-3.974626179196313336e-01
-1.600358787440050445e+00,3.313802584318847444e+00,2.723558763579246311e-01
-1.524167059485750375e+00,3.044253737374070123e+00,-5.933919551426650729e-01
-1.288175337394608322e+00,3.470574397100191888e+00,-3.325652968480138916e-01
-1.189118127680697690e+00,3.269488020445382226e+00,-5.498390773339553728e-02
-1.428057769769594421e+00,3.407427562979120861e+00,-1.022660901363157793e+00
-1.007678890501700675e+00,2.585445096710074164e+00,-4.446881820104832128e-01
-1.500425615670193613e+00,-1.022028150128077462e+00,9.287612660668875808e-01
-1.553960757440584484e+00,-1.267429084499297698e+00,2.537111549207954342e-01
-1.466325568829426551e+00,-7.939149904489204435e-01,2.677431436104584644e-02
-1.850231531946838981e+00,-1.568192896577534690e+00,1.944658451824779200e-01
-1.346493498233935604e+00,3.445976780875889212e+00,-4.049938537248225501e-01
-1.620477754949217530e+00,3.561436590520989487e+00,-9.492153712548874189e-01
-1.305951946807832442e+00,3.417103301596318587e+00,-3.013816426022773443e-01
-1.804033252751257255e+00,2.910356571105233048e+00,-8.804668925464192997e-01
-1.372338060362652268e+00,3.008658515901357688e+00,-9.228342096018370411e-01
-1.750481191932592218e+00,3.373971140615189324e+00,-7.405599706569122587e-01
-1.167428808218438752e+00,3.224922834285942841e+00,-5.075186882175568570e-01
-1.734460802919324030e+00,2.950032148609870841e+00,-8.982107683734910086e-01
-1.553731702664059577e+00,3.405566125911087205e+00,-7.455810012784588325e-01
-1.523191031551170083e+00,3.299117393218447436e+00,-3.170252404391151191e-01
-1.265387872888431575e+00,2.737956269485117833e+00,2.362935024159293629e-01
-1.835879765893057014e+00,3.077514433397502192e+00,-6.066535975278263271e-01
-9.549170339362406112e-01,3.597854699061307393e+00,-3.683217294765710470e-01
-1.207378595761460671e+00,3.162545597778760875e+00,-5.760564198450479623e-01
-1.469498891157825504e+00,3.661312914015631303e+00,-4.927601229336657229e-01
-9.605471680959684067e-01,3.167952576198020509e+00,-1.211067174355352050e+00
-1.264100727729727369e+00,2.837737556239979586e+00,-1.017527085319523517e+00
-9.729765232112089768e-01,3.224920925240771563e+00,-8.098863358909570431e-01
-1.325411894785948785e+00,2.680531214547741570e+00,-9.059519797504348437e-01
-1.635330291419482940e+00,2.880229985553855343e+00,-4.392320905716535356e-02
-1.022773270187089523e+00,2.609294072482198690e+00,-3.256748659811119495e-01
-1.118319592176781008e+00,3.274743129899198024e+00,-7.943038354777371968e-01
-8.856039518089493523e-01,3.054190777273516844e+00,3.677598669349970706e-01
-1.579083340361709498e+00,3.279847773618716378e+00,-8.315685195666842056e-01
-1.216850298634636118e+00,2.865856188151589823e+00,-1.284954336433755673e-01
-1.277874979430808189e+00,3.255113723209193122e+00,-7.065827591423601284e-01
-1.528492459984091445e+00,3.526783220555977483e+00,-1.444608359854116508e-01
-6.541146645882477406e-01,3.310559319133679512e+00,-1.380846808489326616e+00
-1.217214482788173235e+00,-1.967395005579781087e+00,-2.033085578533212479e-01
-1.552040853529580877e+00,-1.225815729450844049e+00,2.514970953842902146e-01
-9.230249306869546810e-01,-1.231401655255234706e+00,1.060077570142577752e+00
-1.259597176633640014e+00,-1.729958762615682932e+00,1.352308563037427414e+00
-1.093604230699314561e+00,-2.089574524349228302e+00,3.205359289031056158e-01
-1.716045164722619143e+00,-2.160235996824523941e+00,-8.976331378699686780e-01
-1.698356615374785328e+00,-1.475431789828388185e+00,8.161515761064679353e-01
-2.000297027832491192e+00,-1.974303550314845834e+00,-7.426537688478676014e-01
-1.522263732579386186e+00,-5.557204340852613111e-02,-2.203943494181764828e-01
-1.267227998464725891e+00,2.533572131320582788e+00,-1.112367563427395289e+00
-1.525648724551489588e+00,3.065864183695850009e+00,-7.275630883075571154e-01
-1.584866345201139781e+00,3.315594606578701864e+00,-6.187848665982637053e-01
-1.528501528684911293e+00,2.588325269282483188e+00,3.472738247105613407e-01
-1.062287277487776072e+00,3.579828110934325291e+00,-4.794506884597339313e-01
-1.334050781841475075e+00,2.850613245050590550e+00,1.194287978081433610e-01
-1.400661005653960567e+00,2.656770807391495293e+00,-1.809496846747307985e-01
-5.591429218256306344e-01,3.101081672352126617e+00,-4.849949699506677092e-01
-1.532169667382505818e+00,3.439316231439729421e+00,-1.134411609845023872e+00
-8.783521934333770043e-01,2.994133449085143894e+00,-5.022446098319639507e-01
-1.370362975840937469e+00,2.133399182531454219e+00,-4.950317441718534717e-01
-1.596311000168538774e+00,3.254145545321122768e+00,-2.470194734627703670e-01
-7.909236962051053865e-01,3.199612456331441201e+00,-3.816350802707274004e-01
-1.018601357215058956e+00,3.233042045165909872e+00,-5.745999068559346501e-01
-1.081880500056439542e+00,3.576598741851242380e+00,1.367257567146958619e-01
-2.325998006891056402e+00,-1.726458241841958507e+00,-1.287172674240750769e-01
-1.422606993788437801e+00,-1.576943463901765652e+00,-8.258228006214567429e-01
5.234236904715561939e-02,-1.052308750791069558e+00,7.079578914519317756e-01
-6.117681095331517493e-01,-4.493729564626477990e-01,3.774853093987572406e-01
2.158853709844235358e-01,-5.691292760948813978e-01,1.606403830873722183e-01
-1.907175249322799138e+00,-2.406590286454183936e+00,-1.101949550354488050e+00
-1.262300595168381001e+00,-3.452053925402223666e-01,-1.956268536666066760e-01
-9.108562703578276798e-01,-1.531662568929635038e+00,-5.485436008490249815e-01
-1.235759184270115441e+00,-2.194428681257790004e+00,2.428647903836282929e-01
-1.653093653774446059e+00,-8.110466249034319342e-01,5.672675379282744457e-01
7.313303911717197181e-01,-1.103020160778728442e+00,1.478425839213828530e+00
-1.582533422807398615e+00,-1.754650375647576421e+00,4.060705893988083431e-02
-1.856819339590181306e+00,-1.677781811614014185e+00,-9.910208631462821272e-01
-1.558411715043765078e+00,-8.897390695339034705e-01,6.458493521170649565e-01
-1.176787515701482656e+00,-8.396403416142671494e-01,4.087989776205046971e-02
-1.695779923255577470e+00,-1.339775237008886677e+00,-2.425582621063000072e-02
-1.875011412183461790e+00,-9.866457539314005265e-01,3.827860245563732833e-02
-1.524295062186209693e+00,-1.335351547509465275e+00,-4.002090808916231729e-02
-1.532693606185021373e+00,-1.615707228835686626e+00,-9.677787171982937808e-01
-4.611484490396172697e-01,-1.341165075522500416e+00,1.161327878832941085e+00
-5.189351224802248863e-01,-1.177538558677764913e+00,8.281794457581651003e-02
-1.623800080736531815e+00,-1.216843702168190378e+00,3.484911451250507497e-01
-3.497880982253104842e-01,-4.161263510000787758e-01,1.400189285209652468e+00
-1.335335989817409530e+00,-1.339228372255822697e+00,2.515978677033638977e+00
-8.424407283256925283e-02,-1.414132199656599864e+00,1.116762944278383518e+00
-1.033614106176266256e+00,-1.017953300683295481e+00,1.564172719688793622e-01
-1.279388057730782569e+00,-1.511751096666200667e+00,2.099191372806435141e-01
-8.207817194493902679e-01,-1.061947156467680564e+00,4.131111048669616759e-01
-9.422770883102475903e-01,-1.324459168644676721e+00,1.138285460808075689e+00
-5.928981912205411042e-01,-9.262495569503799153e-01,1.175641887633875671e+00
-1.420307726816004035e+00,-1.082065177346356988e+00,4.012002657857987042e-01
-1.450795614866410732e+00,-2.166621294596155600e+00,4.417574235538223038e-01
-1.168452719648967131e+00,-1.641515427929369775e+00,-3.312247623288316345e-01
-9.355756868045468355e-01,-2.006621355779180327e+00,-4.329996320411250155e-01
-8.503471920030539755e-01,-5.896008082187547128e-01,-4.937504567727231675e-01
-1.557482325516229560e+00,-1.239349034080171164e+00,-8.323160647030572803e-03
-1.981140271468222913e+00,-1.196954249555783667e+00,-3.103590699392347330e-01
-2.968218692132552072e-01,-1.967781394431368458e+00,4.895677082900826149e-01
1.766119559145557405e+00,1.970876414843137081e-01,7.116596394278664750e-01
-1.027503565387023921e+00,-2.066435562217253441e+00,2.381933058244350143e-01
-1.014957486086195182e+00,-5.086305499497809635e-01,2.643177662532970040e-01
-1.890976310051026621e+00,-1.828762134118317340e+00,-1.634812156717462273e-01
