x,y,z,sample,pop,super_pop,gender,color
-1.9301155183150007,-2.140429982972503,-1.2913614752460583,HG00119,GBR,EUR,male,#1F51FF
-1.9668084892735427,-2.6120158112302034,-0.3402524258410659,HG00120,GBR,EUR,female,#1F51FF
-1.9648152003282875,-1.8395445667216699,-0.3524666203621908,HG00121,GBR,EUR,female,#1F51FF
-1.758829018634518,-1.9638214955311566,-1.2486400083943494,HG00122,GBR,EUR,female,#1F51FF
-2.1054115000679174,-2.1622941747783644,-0.7979668709762008,HG00123,GBR,EUR,female,#1F51FF
-1.4819635165664848,-2.6098872146961223,-0.4001903690566737,HG00125,GBR,EUR,female,#1F51FF
-2.087730525438127,-2.3894243919275424,-0.9852407238678123,HG00126,GBR,EUR,male,#1F51FF
-1.6337373275454308,-2.256540404088031,-0.828441040925767,HG00127,GBR,EUR,female,#1F51FF
-2.124260920156149,-2.57250447582471,-0.6562258959342546,HG00128,GBR,EUR,female,#1F51FF
-1.6346929702844841,-2.2223696339100636,-0.6774657165786333,HG00129,GBR,EUR,male,#1F51FF
-2.0902422024932856,-1.6608318869044647,-1.1456668856085797,HG00130,GBR,EUR,female,#1F51FF
-1.9468945811746017,-2.4053637426457537,-1.1182889227733852,HG00131,GBR,EUR,male,#1F51FF
-1.8663229371116612,-2.1772855187967273,-1.3509439249687085,HG00132,GBR,EUR,female,#1F51FF
-2.1364733051738405,-2.37042903665525,-0.6411061819483638,HG00133,GBR,EUR,female,#1F51FF
-1.8403166390237107,-2.2893060135651635,-0.008247511994048436,HG00136,GBR,EUR,male,#1F51FF
-1.4122968558846032,-2.701197346711346,-0.36020483804942455,HG00137,GBR,EUR,female,#1F51FF
-2.239461572652263,-2.57739372091762,-0.6435957610142422,HG00138,GBR,EUR,male,#1F51FF
-1.8582200480292612,-1.7712061890468052,-1.0018330439238112,HG00139,GBR,EUR,male,#1F51FF
-1.5009959378175146,-2.701602205353537,-1.130435165026335,HG00140,GBR,EUR,male,#1F51FF
-1.4212852874435267,-1.663969265882666,-0.5389551871403326,HG00141,GBR,EUR,male,#1F51FF
-1.8647746236251288,-1.746100984074596,-1.1211679301852504,HG00142,GBR,EUR,male,#1F51FF
-1.401585053990386,-1.9875369726443826,-0.3121927478828273,HG00143,GBR,EUR,male,#1F51FF
-2.2190692100741156,-2.3068597746077013,-1.2685471848413408,HG00145,GBR,EUR,male,#1F51FF
-1.1801463156704206,-2.3848840343207147,-0.9932065334248686,HG00146,GBR,EUR,female,#1F51FF
-2.328516212079288,-1.98241782063721,-0.46231357823622304,HG00148,GBR,EUR,male,#1F51FF
-1.8452236503648687,-2.579285081767444,-0.33978065767207305,HG00149,GBR,EUR,male,#1F51FF
-2.101112193038026,-2.1418379080480308,-0.8618596798285039,HG00150,GBR,EUR,female,#1F51FF
-1.7904888204057374,-2.490872367492525,-1.2563593213051667,HG00151,GBR,EUR,male,#1F51FF
-1.5172422205276253,-1.8437343465920157,-1.1332226932995932,HG00154,GBR,EUR,female,#1F51FF
-2.1640209785061466,-2.458359701912833,-0.72495937878757,HG00155,GBR,EUR,male,#1F51FF
-1.7374196921550558,-2.23564119940802,-1.5072269582960072,HG00157,GBR,EUR,male,#1F51FF
-2.0953844233723475,-2.451906057348699,-1.040687773909227,HG00158,GBR,EUR,female,#1F51FF
-1.386025341950877,-2.3460701962296775,-0.4081349451878182,HG00159,GBR,EUR,male,#1F51FF
-2.2702019954847517,-2.4546272643370846,-0.5719243090020709,HG00160,GBR,EUR,male,#1F51FF
-1.807882085239594,-1.845287668368298,-0.711591878546612,HG00171,FIN,EUR,female,#1F51FF
-2.1152165081305867,-1.3829188453729506,-1.177301571832939,HG00173,FIN,EUR,female,#1F51FF
-1.6907592012918988,-2.429547633103557,-1.531585240592582,HG00174,FIN,EUR,female,#1F51FF
-1.9354563330199681,-2.667724473105151,-0.5201012693759471,HG00176,FIN,EUR,female,#1F51FF
-2.2481710630415885,-1.9160056623222481,-1.3669415938843565,HG00177,FIN,EUR,female,#1F51FF
-2.1390635701495166,-1.8458394944212022,-0.7475359222258322,HG00178,FIN,EUR,female,#1F51FF
-1.9248666043385012,-2.387848919139407,-0.466495946914378,HG00179,FIN,EUR,female,#1F51FF
-2.524888113654847,-1.9658163315210306,0.26377207073795506,HG00180,FIN,EUR,female,#1F51FF
-1.87737342198658,-2.833694681434899,-1.4069631710423465,HG00181,FIN,EUR,male,#1F51FF
-2.240668878972515,-2.65671776170541,-0.5627821442736166,HG00182,FIN,EUR,male,#1F51FF
-1.967391639942034,-2.1005922873178924,-0.12809527762997744,HG00183,FIN,EUR,male,#1F51FF
-2.1528309397642293,-2.0578649485603067,-0.9402066129185348,HG00185,FIN,EUR,male,#1F51FF
-2.2513679313614734,-2.10763295584875,-0.4182295864225481,HG00186,FIN,EUR,male,#1F51FF
-2.0970772578353314,-1.770750996840171,-0.5099098374481594,HG00187,FIN,EUR,male,#1F51FF
-2.500007888673319,-1.6450390633909502,-0.6173356067274255,HG00188,FIN,EUR,male,#1F51FF
-1.2953215033917234,-2.2238002065764655,-0.5245570340740758,HG00189,FIN,EUR,male,#1F51FF
-2.173286389493873,-1.889382264987737,-0.03851266801047544,HG00190,FIN,EUR,male,#1F51FF
-1.8574891269505678,-2.4742528415922096,-0.48410739741240477,HG00231,GBR,EUR,female,#1F51FF
-1.7766484737049517,-2.3613591994337755,-1.3625714122931638,HG00232,GBR,EUR,female,#1F51FF
-1.8151768855829795,-2.5167932483620685,-0.46657586559831044,HG00233,GBR,EUR,female,#1F51FF
-2.326431643438081,-2.6125324490362964,-0.9888647984053892,HG00234,GBR,EUR,male,#1F51FF
-2.0992751003337933,-1.7009579117694562,-1.444260892641478,HG00235,GBR,EUR,female,#1F51FF
-2.3209809431714925,-2.5076583309776663,-1.5833999716056513,HG00236,GBR,EUR,female,#1F51FF
-1.8943531325260556,-2.1695496817880158,-0.8412158826073168,HG00237,GBR,EUR,female,#1F51FF
-2.0323137014566783,-2.3480672133076816,-0.27465425835041435,HG00238,GBR,EUR,female,#1F51FF
-1.864642163684476,-2.333950373012411,-0.7411934120386066,HG00239,GBR,EUR,female,#1F51FF
-1.4884594439286356,-2.1522590153445877,-0.8706834685536315,HG00240,GBR,EUR,female,#1F51FF
-1.596987733267089,-2.342404012135583,-0.7276022920408921,HG00242,GBR,EUR,male,#1F51FF
-1.7734684446104596,-2.871340139499441,-1.2103189934258125,HG00243,GBR,EUR,male,#1F51FF
-1.760749957499352,-2.605349565987884,-0.7375921232729084,HG00244,GBR,EUR,male,#1F51FF
-2.164483115961182,-2.057705292993759,-0.6897232966594151,HG00245,GBR,EUR,female,#1F51FF
-1.8905423975404292,-1.5699496832431719,-0.4992254332052133,HG00246,GBR,EUR,male,#1F51FF
-1.3355947031930535,-2.549394728012225,-0.7761406459644398,HG00250,GBR,EUR,female,#1F51FF
-2.3071285613740695,-2.2168814987619005,-0.9835392494625805,HG00251,GBR,EUR,male,#1F51FF
-2.030763438262233,-2.3440946265496043,-1.142802296607185,HG00252,GBR,EUR,male,#1F51FF
-2.5876254244657666,-2.173719018779181,-0.035699318682371056,HG00253,GBR,EUR,female,#1F51FF
-1.5930843259062646,-2.4099587759845567,-0.3346214825853167,HG00254,GBR,EUR,female,#1F51FF
-1.8180836177680957,-2.91366754542795,-0.787321541669157,HG00255,GBR,EUR,female,#1F51FF
-1.9269480997597956,-1.63399875720988,-0.47350386290966645,HG00256,GBR,EUR,male,#1F51FF
-2.286520709008425,-2.0379925175304066,-0.9806263400885058,HG00257,GBR,EUR,female,#1F51FF
-2.372821114218926,-2.2028061094021796,-0.4556804641777206,HG00258,GBR,EUR,female,#1F51FF
-1.7859457314120877,-2.3561900548346277,-1.0521263990368852,HG00259,GBR,EUR,female,#1F51FF
-1.606989814257273,-2.4383931145456654,-0.8706516986559841,HG00260,GBR,EUR,male,#1F51FF
-1.6230680770443053,-2.3427619392292125,-0.49611456679287247,HG00261,GBR,EUR,female,#1F51FF
-2.1620616490220645,-2.5375524517965897,-0.840923122627825,HG00262,GBR,EUR,female,#1F51FF
-2.1090985888944584,-2.4060440967609704,-1.0306638832295822,HG00263,GBR,EUR,female,#1F51FF
-1.9005883212276,-2.1504836774288427,-0.5248170083896814,HG00264,GBR,EUR,male,#1F51FF
-2.1230794107485647,-2.6436237784715657,-0.398532383640631,HG00265,GBR,EUR,male,#1F51FF
-1.8060352353785905,-1.8552882050984358,-0.15768228435653825,HG00266,FIN,EUR,female,#1F51FF
-1.8812242599408002,-1.865306607755756,-1.0496633022276587,HG00267,FIN,EUR,male,#1F51FF
-2.2177968086351396,-2.2101366631900796,-0.9076702505013411,HG00268,FIN,EUR,female,#1F51FF
-1.6587726533854876,-1.5785445291247295,-0.5750320331962862,HG00269,FIN,EUR,female,#1F51FF
-2.3022311136551123,-2.0123068703919564,-0.5145953210764621,HG00271,FIN,EUR,male,#1F51FF
-2.127582042244879,-1.4873688842643518,-0.15824720411705523,HG00272,FIN,EUR,female,#1F51FF
-1.8285467453611786,-1.909571130551627,-0.4654316241623018,HG00273,FIN,EUR,male,#1F51FF
-2.1479018435315242,-2.3166045216616507,-0.7066435330846196,HG00274,FIN,EUR,female,#1F51FF
-2.013677273520977,-1.5807358409766874,-0.4924727896504412,HG00275,FIN,EUR,female,#1F51FF
-2.1289160977245767,-2.472304432959822,-0.2500916845234739,HG00276,FIN,EUR,female,#1F51FF
-2.296425734785151,-2.3933148109090188,-0.5425024136810676,HG00277,FIN,EUR,male,#1F51FF
-1.8026792616508815,-1.7187776753167807,-0.9236830733710207,HG00278,FIN,EUR,male,#1F51FF
-1.6741589985377956,-2.269932210655597,-0.8758931602608965,HG00280,FIN,EUR,male,#1F51FF
-1.9745805635679838,-2.2678423325379367,-0.2303352751906084,HG00281,FIN,EUR,female,#1F51FF
-2.1541897000061545,-2.0629694986971954,-0.7468879076306469,HG00282,FIN,EUR,female,#1F51FF
-2.0217244684784403,-1.32444244477257,-0.773971262664577,HG00284,FIN,EUR,male,#1F51FF
-2.341735488749507,-2.177479629148599,-0.7661262629017865,HG00285,FIN,EUR,female,#1F51FF
-1.7467700456660789,-1.4735037799072743,-0.807631287232048,HG00288,FIN,EUR,female,#1F51FF
-2.2353928834395553,-1.94391277382411,-1.1345070028162092,HG00290,FIN,EUR,male,#1F51FF
-1.9452106277579575,-1.8700439180693675,-1.112723331179051,HG00304,FIN,EUR,female,#1F51FF
-2.076981058748133,-2.0018641574896807,-0.8502493816426798,HG00306,FIN,EUR,female,#1F51FF
-2.5417678689067937,-1.398694127404204,-0.8262558665011568,HG00308,FIN,EUR,male,#1F51FF
-2.124054399260574,-2.0400145145311397,-1.4178114926169372,HG00309,FIN,EUR,female,#1F51FF
-1.9903537371165632,-2.384294281506417,-0.6208150363949982,HG00310,FIN,EUR,male,#1F51FF
-1.7873874147713362,-1.975904686454528,-0.20032881037211328,HG00311,FIN,EUR,male,#1F51FF
-2.58999782609514,-2.058937875263877,-0.6958838453537635,HG00313,FIN,EUR,female,#1F51FF
-2.298060663925509,-1.0422608655662595,-0.8020894119597504,HG00315,FIN,EUR,female,#1F51FF
-1.8179811182923573,-2.0092981951460263,-0.2170737742740499,HG00318,FIN,EUR,female,#1F51FF
-1.8402590000753933,-1.5583962333341799,-0.8858077418733942,HG00319,FIN,EUR,female,#1F51FF
-1.6328765203017517,-1.99233547042886,-1.5330377705345866,HG00320,FIN,EUR,female,#1F51FF
-1.7717424116229046,-2.600089834766966,-1.0249809168822415,HG00321,FIN,EUR,male,#1F51FF
-1.5676050776819148,-1.8161659240918862,-0.5280329931020288,HG00323,FIN,EUR,female,#1F51FF
-1.5796735177464978,-1.7428870241181758,-0.8944945066950387,HG00324,FIN,EUR,female,#1F51FF
-1.944259100578699,-1.8224120621520896,-0.6063297123934794,HG00325,FIN,EUR,male,#1F51FF
-1.8391102521632114,-2.5614017105024733,-0.546684230093802,HG00326,FIN,EUR,female,#1F51FF
-1.8736324867768501,-1.6284061156569947,-0.43968674170046873,HG00327,FIN,EUR,female,#1F51FF
-2.2130856509401275,-1.9332669353595833,-1.1023550058339742,HG00328,FIN,EUR,female,#1F51FF
-2.5919431579506664,-2.7113955988981426,-1.0625243935282425,HG00329,FIN,EUR,male,#1F51FF
-2.0458817187994027,-1.6433299583254177,-0.48967524718995736,HG00330,FIN,EUR,female,#1F51FF
-2.377552459764476,-2.0575414330003703,-0.7709351494574517,HG00331,FIN,EUR,female,#1F51FF
-2.0129958807279857,-2.107754882682554,-0.5121364899211321,HG00332,FIN,EUR,female,#1F51FF
-1.4881978672798089,-2.385731470431373,-0.656396726078086,HG00334,FIN,EUR,female,#1F51FF
-2.078476326212382,-2.2792356502531557,-0.4644261339803539,HG00335,FIN,EUR,male,#1F51FF
-1.7472213207028742,-1.4839845718954068,-0.44312289295326723,HG00336,FIN,EUR,male,#1F51FF
-1.4397595434166786,-2.0924362141399775,-0.9035286635237664,HG00337,FIN,EUR,female,#1F51FF
-2.198935567203991,-2.0106672562335404,-0.02106844557674232,HG00338,FIN,EUR,male,#1F51FF
-1.9660696156136725,-2.053505091434758,-0.41037746192636804,HG00339,FIN,EUR,female,#1F51FF
-2.191962394830055,-2.110428155723143,-0.2587949195698331,HG00341,FIN,EUR,male,#1F51FF
-2.14141338049779,-1.925013527971133,-0.8657889331796316,HG00342,FIN,EUR,male,#1F51FF
-2.3361972231623773,-1.9539833966233686,-1.138272574434802,HG00343,FIN,EUR,female,#1F51FF
-1.9354985542399883,-1.6729056732176635,-0.50303764514859,HG00344,FIN,EUR,female,#1F51FF
-2.2250569753019835,-1.8289745169388885,0.3959708481679454,HG00345,FIN,EUR,male,#1F51FF
-1.9595596718778774,-2.619133734662756,-1.101709748059134,HG00346,FIN,EUR,female,#1F51FF
-2.296702603647747,-1.533349446348371,-0.12821666865232806,HG00349,FIN,EUR,female,#1F51FF
-2.191249717661974,-2.4330678570916913,-1.0185391575417673,HG00350,FIN,EUR,female,#1F51FF
-2.3182825864612364,-2.1522561665319864,-1.4281003012069209,HG00351,FIN,EUR,male,#1F51FF
-1.3504873654296474,-2.4775937139833943,-0.74570656266801,HG00353,FIN,EUR,female,#1F51FF
-1.5889860592554184,-1.480696240006433,-0.25033931230470935,HG00355,FIN,EUR,female,#1F51FF
-2.0170131162703533,-1.9199040258057676,-1.2096264766242493,HG00356,FIN,EUR,female,#1F51FF
-1.6884294809278297,-2.1043526858409782,-0.6724275672778128,HG00357,FIN,EUR,female,#1F51FF
-2.0420398655781185,-1.8786168364145266,-0.7611267538306271,HG00358,FIN,EUR,male,#1F51FF
-2.2519411397802167,-2.2339794638495056,-1.4317450466118817,HG00360,FIN,EUR,male,#1F51FF
-1.9304077166156106,-1.8484321036003524,-0.41220370270094087,HG00361,FIN,EUR,female,#1F51FF
-1.5698891760458817,-1.5409198284700094,-0.3430416114231559,HG00362,FIN,EUR,female,#1F51FF
-2.4364123773196265,-2.15362992477659,-1.5837693109770323,HG00364,FIN,EUR,female,#1F51FF
-2.1313591010072988,-2.2427605442574015,-0.9121708645132769,HG00365,FIN,EUR,female,#1F51FF
-2.0491998835354526,-2.443955934109117,-0.8585247703043843,HG00366,FIN,EUR,male,#1F51FF
-1.6409900386544118,-2.7660390777831956,-1.2538785154814256,HG00367,FIN,EUR,female,#1F51FF
-2.1527638875715787,-2.301510784672637,-0.39817302738096316,HG00368,FIN,EUR,female,#1F51FF
-1.7238183774140123,-1.9167891231642415,-1.1727003292461369,HG00369,FIN,EUR,male,#1F51FF
-2.2608331282671297,-2.195331130812272,-1.1790525261587337,HG00371,FIN,EUR,male,#1F51FF
-2.0547827894512283,-2.209127753803307,-0.9166798615142675,HG00372,FIN,EUR,male,#1F51FF
-2.2076753738087294,-1.8957769259605757,-0.3636573126752009,HG00373,FIN,EUR,female,#1F51FF
-2.264749570165113,-2.789979690991898,-0.2126743154578144,HG00375,FIN,EUR,male,#1F51FF
-2.2005256363929213,-2.5773812792036477,-1.2804061591314109,HG00376,FIN,EUR,female,#1F51FF
-2.5710534892396626,-2.2202044878042106,-0.29655284343660154,HG00378,FIN,EUR,female,#1F51FF
-1.7054286390787268,-2.3324724394154788,-0.44320471660301664,HG00379,FIN,EUR,female,#1F51FF
-1.7868363616207459,-2.1601720405639666,-0.9817506821956412,HG00380,FIN,EUR,female,#1F51FF
-2.1406882571339567,-1.84145511293739,-0.17249428350378765,HG00381,FIN,EUR,female,#1F51FF
-1.7128925285802965,-1.6109006188191923,-0.21361267247131346,HG00382,FIN,EUR,male,#1F51FF
-2.061628927929337,-1.923105031477363,-1.1288386915627264,HG00383,FIN,EUR,female,#1F51FF
-1.9993198306744955,-1.9557784137752727,-0.7564864384416494,HG00384,FIN,EUR,female,#1F51FF
-1.349279184585522,3.4729603420400763,-1.1062149846965912,HG00403,CHS,EAS,male,#40E0D0
-1.038094370628466,2.9785649809603894,-1.2838944034028466,HG00404,CHS,EAS,female,#40E0D0
-1.021039972124086,2.944265159509087,-0.012274633741973942,HG00406,CHS,EAS,male,#40E0D0
-1.421940572485016,2.835157073844471,0.23693292445259423,HG00407,CHS,EAS,female,#40E0D0
-1.7615391723267708,3.706077039454322,-0.6466931806321334,HG00409,CHS,EAS,male,#40E0D0
-1.7831163383462805,3.1179215934396867,-0.050718895149007494,HG00410,CHS,EAS,female,#40E0D0
-0.9473731967553846,3.0386556555753326,-0.7504460467415592,HG00419,CHS,EAS,female,#40E0D0
-0.9488926702485231,2.8710578706642655,-1.193456228230861,HG00421,CHS,EAS,male,#40E0D0
-1.4911095572455926,3.210231062993791,-0.1630180785302543,HG00422,CHS,EAS,female,#40E0D0
-1.4302782578506232,3.0512163397961483,-0.9424289217548448,HG00428,CHS,EAS,female,#40E0D0
-0.5225799692753053,2.7922825185800155,-1.201448604877005,HG00436,CHS,EAS,male,#40E0D0
-1.5871386921142223,3.2995162784344987,-0.8766852586581089,HG00437,CHS,EAS,female,#40E0D0
-0.6069634034193414,3.1484944881994883,-0.374290785828976,HG00442,CHS,EAS,male,#40E0D0
-1.1263064503141145,2.8628510281280133,-0.8538365103176507,HG00443,CHS,EAS,female,#40E0D0
-1.4974928935322904,2.5330733137074057,-0.7476909887067479,HG00445,CHS,EAS,male,#40E0D0
-1.2034357930363146,2.944527751466264,-0.2225920435125963,HG00446,CHS,EAS,female,#40E0D0
-0.8991118381144334,2.7952232159762143,-0.26704846941894694,HG00448,CHS,EAS,male,#40E0D0
-0.6961464500992125,2.7285807087395946,-0.6354265009770339,HG00449,CHS,EAS,female,#40E0D0
-1.660927053066571,2.8711313419366182,-0.39797151793699403,HG00451,CHS,EAS,male,#40E0D0
-1.386970055627087,3.274188232692334,-0.511322226969931,HG00452,CHS,EAS,female,#40E0D0
-1.1917040275400086,3.5020708489061096,-0.6972229103205198,HG00457,CHS,EAS,male,#40E0D0
-0.6827485838091322,2.7243868886282625,-0.8359778749410404,HG00458,CHS,EAS,female,#40E0D0
-0.7073422638394802,3.181592129828004,-1.0024455353508854,HG00463,CHS,EAS,male,#40E0D0
-1.5565641238639234,3.146336520582133,0.017295903087903762,HG00464,CHS,EAS,female,#40E0D0
-1.1025533951288622,2.7075894158329827,0.4362056822339652,HG00472,CHS,EAS,male,#40E0D0
-1.24414992790884,2.482196972489369,-0.859761828259341,HG00473,CHS,EAS,female,#40E0D0
-1.1265208324628224,3.39917588956532,-0.6268399088475215,HG00475,CHS,EAS,male,#40E0D0
-1.0236826527946876,3.3157572244382756,-0.17548065969707669,HG00476,CHS,EAS,female,#40E0D0
-0.9292624102422653,3.362727517337297,-0.46164004264601255,HG00478,CHS,EAS,male,#40E0D0
-1.474576951828331,2.831913133647215,-0.7310902070629343,HG00479,CHS,EAS,female,#40E0D0
-1.4500070679757862,3.1192330189714466,-0.7728822974080981,HG00500,CHS,EAS,male,#40E0D0
-1.4715841857538405,2.803538478651077,-0.7885978551344528,HG00513,CHS,EAS,female,#40E0D0
-1.4239149052774192,2.8375541683572223,-0.16955934153556268,HG00524,CHS,EAS,male,#40E0D0
-1.3768650580662598,2.8741424554210115,-0.9722208368452352,HG00525,CHS,EAS,female,#40E0D0
-1.35359001722443,3.0603462680699645,-0.5471954448715846,HG00530,CHS,EAS,male,#40E0D0
-0.9713342288316412,3.249491807941556,-0.8722181440003135,HG00531,CHS,EAS,female,#40E0D0
-1.1691445004077272,2.6295794055244057,-0.6243870650678631,HG00533,CHS,EAS,male,#40E0D0
-1.0817567701244024,3.4730322316423767,-0.7787772394931478,HG00534,CHS,EAS,female,#40E0D0
-1.4059205649771478,2.6478497761421793,-0.13416926629847462,HG00536,CHS,EAS,male,#40E0D0
-1.3288899460627155,3.003187370329834,-0.3235614152629495,HG00537,CHS,EAS,female,#40E0D0
-0.8033952193119789,3.3381973783791747,-0.387045472371137,HG00542,CHS,EAS,male,#40E0D0
-1.2285884610917586,2.8501458028199202,-0.5761096238999572,HG00543,CHS,EAS,female,#40E0D0
-1.5948986959946225,-1.1978689063953813,0.01833813693688461,HG00551,PUR,AMR,female,#CC7722
-0.8831525551817051,-1.2389158908622915,0.3863648650186855,HG00553,PUR,AMR,male,#CC7722
-1.209841040937608,-0.8114869953964118,1.1640872231204458,HG00554,PUR,AMR,female,#CC7722
-0.7329912439182354,3.2540015582397546,-0.499219938076577,HG00556,CHS,EAS,male,#40E0D0
-1.5400507756975794,3.3157772529194296,-1.0046502177435215,HG00557,CHS,EAS,female,#40E0D0
-1.3975292418116587,3.1424085040124274,-0.8228045245893815,HG00559,CHS,EAS,male,#40E0D0
-1.6220902549475076,3.6913895412196394,-0.5564617574949556,HG00560,CHS,EAS,female,#40E0D0
-0.5980873071198242,2.623270087734375,-0.29128479974282095,HG00565,CHS,EAS,male,#40E0D0
-1.6000398947254264,3.1277290682608294,-0.4639080897442844,HG00566,CHS,EAS,female,#40E0D0
-1.4147264823760193,2.5981163812281087,0.3149918403031825,HG00580,CHS,EAS,male,#40E0D0
-0.9807143144422339,2.4331032927295424,-0.17745063546089232,HG00581,CHS,EAS,female,#40E0D0
-1.4308762458984237,2.8095684516236177,-0.2897811765790457,HG00583,CHS,EAS,male,#40E0D0
-0.8320036903211382,2.9813521922923685,-1.005872447152176,HG00584,CHS,EAS,female,#40E0D0
-1.0859949939326285,2.937492557456104,-0.629949498342977,HG00589,CHS,EAS,male,#40E0D0
-1.1496107152748998,3.0381123060740913,0.0062814100342191495,HG00590,CHS,EAS,female,#40E0D0
-1.2486433285628091,2.4720736686526514,-1.0980465488845776,HG00592,CHS,EAS,male,#40E0D0
-0.8688027318734284,3.1626096621294675,-0.5332750481431412,HG00593,CHS,EAS,female,#40E0D0
-1.3834340841457424,3.451629335616801,-1.0476893128382243,HG00595,CHS,EAS,male,#40E0D0
-1.2411884635644512,2.8351699366723273,0.13643893465843304,HG00596,CHS,EAS,female,#40E0D0
-1.3666247422866924,3.0382965812665814,-0.910193457178664,HG00598,CHS,EAS,male,#40E0D0
-1.2093717108195663,3.0498560052552866,-0.4189240290203223,HG00599,CHS,EAS,female,#40E0D0
-1.1555118375606284,2.4223390552023076,-0.07863412602618959,HG00607,CHS,EAS,male,#40E0D0
-1.6719914161955094,2.8537420715029183,-0.16454973464443307,HG00608,CHS,EAS,female,#40E0D0
-1.5507751564043293,3.0781892519516387,-0.18742550678217404,HG00610,CHS,EAS,male,#40E0D0
-1.561622655751563,2.7595826195259914,0.14537768369276768,HG00611,CHS,EAS,female,#40E0D0
-1.185823098285207,3.2668543787946014,-0.46645437213157975,HG00613,CHS,EAS,male,#40E0D0
-1.8305859651299832,3.161321942009961,-1.0170517549701945,HG00614,CHS,EAS,female,#40E0D0
-1.541903965968578,2.2588767184450953,0.597546151048181,HG00619,CHS,EAS,male,#40E0D0
-1.0367685370967992,3.246729002890464,-0.6718772987941285,HG00620,CHS,EAS,female,#40E0D0
-1.499392171744164,3.180670222042248,-0.4767037671362584,HG00622,CHS,EAS,male,#40E0D0
-1.4741120052226104,3.0839551214439025,-0.44902826812883506,HG00623,CHS,EAS,female,#40E0D0
-0.7993237348736133,3.2464849523146557,-0.6125962873873202,HG00625,CHS,EAS,male,#40E0D0
-1.5384564697370202,3.1814860664325604,0.16893991382268944,HG00626,CHS,EAS,female,#40E0D0
-1.504147279782374,2.987874718166562,-0.6611595619640699,HG00628,CHS,EAS,male,#40E0D0
-1.1681824173011066,3.334398937663206,-0.4343141339898422,HG00629,CHS,EAS,female,#40E0D0
-1.173086672174639,3.0562386257039655,-0.15430274725936874,HG00631,CHS,EAS,male,#40E0D0
-1.4352445646408853,3.2146810000794126,-0.9559552902503888,HG00632,CHS,EAS,female,#40E0D0
-0.9365142611911648,2.5546654729249982,-0.41835686948246464,HG00634,CHS,EAS,male,#40E0D0
-1.3441168723264056,-0.9610463444782494,0.4674245148230527,HG00637,PUR,AMR,male,#CC7722
-1.4358435994768102,-1.2398210155758407,-0.0418768146878502,HG00638,PUR,AMR,female,#CC7722
-1.4056146592103924,-0.8661025859796633,-0.11373931919754936,HG00640,PUR,AMR,male,#CC7722
-1.8853376214360487,-1.4985722623170965,0.1903361431550855,HG00641,PUR,AMR,female,#CC7722
-1.1943722438874314,3.2339040370834122,-0.5149133148650366,HG00650,CHS,EAS,male,#40E0D0
-1.5777469981478944,3.44428180633457,-0.808088346636842,HG00651,CHS,EAS,female,#40E0D0
-1.3411235432948947,3.3832775614200075,-0.12119349832101571,HG00653,CHS,EAS,male,#40E0D0
-1.7815854000732658,2.8130676686859166,-0.6485221878474571,HG00654,CHS,EAS,female,#40E0D0
-1.3409828892699869,2.894112587636937,-0.9143669077230407,HG00656,CHS,EAS,male,#40E0D0
